id,user,fecha,tweet,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion
2921,Andrés.,2024-01-11 02:13:59,"Sale hilo sobre la inseguridad actual en el barrio Bella Suiza, contada por trabajadores de la zona.

Motos de venezolanos están rondando por la zona. No sólo atacan a peatones, sino también en las noches se han metido a negocios en la cuadra donde está Carulla.",Ecuador,1,0,1,0,0,0,0,0,0,1,"['miedo', 'expectante']",negativo,inseguridad,miedo,0.484
3355,Albert Ortega,2024-01-10 19:55:06,"No hay ningún argumento deportivo que pueda sostener la titularidad de Kepa por encima de Lunin en la portería del Real Madrid.

Kepa da una sensación de inseguridad constante, se queda bajo palos en todos los centros, no para una y transmite intranquilidad y fragilidad.",Spain,2,2,1,2,1,2,1,1,2,4,"['miedo', 'ira', 'confianza', 'tristeza']",negativo,argumento,ira,0.545
3370,Periodismo en buseta,2024-01-09 12:41:06,"El alcalde 
@pabelml
 relata que le escribió a la medianlche al presidente 
@DanielNoboaOk
 para tener información de primera mano sobre la situación de inseguridad, y el mandatario le respondió seis horas después. 
@SomosArmonica
 @fabriciovelav
 @PrimeraPlanaECU",Ecuador,2,0,1,1,0,1,1,0,3,2,['miedo'],positivo,información,confianza,0.5
3804,Wilson Merino Rivadeneira,2024-01-09 11:49:16,"Vimos una noche de terror en Quito.
Atentado con explosivos, coches bomba, explosión de puentes, secuestro a guías penitenciarios, fuga de reos, crimen organizado…

No podemos acostumbrarnos NUNCA a esta ola de inseguridad y violencia que vivimos todos. ",Ecuador,5,3,0,0,2,4,1,1,1,8,['miedo'],negativo,terror,miedo,0.953
3805,bárbara,2024-01-09 10:53:17,"Si chiara al final no llega a tocar el piano la hubieran nominado igualmente por no asumir el riesgo y tampoco la hubieran salvado a pesar de la inseguridad que le provocaba y el trabajo de toda la semana, se les ve el plumero #KiVi9E",Ecuador,2,0,2,1,0,0,1,0,1,2,"['miedo', 'expectante']",negativo,riesgo,miedo,0.562
3806,Ma. Paulina Araujo G.,2024-01-09 04:32:17,"No se puede más con este nivel de inseguridad, violencia, descontrol. Herramientas legales vigentes hay. Si se propone consulta popular, por Dios, no dejen fuera cambios urgentes en la Justicia. No basta con fuerza pública actuando, si luego la justicia no responde como debe.",Ecuador,3,1,1,4,1,1,0,1,4,3,['confianza'],positivo,justicia,confianza,0.711
4254,VickA. F.,2024-01-07 18:12:16,"Un gobierno que será inolvidable por la inseguridad, masacres, carestía, hambre, los fakes, mentiras, el vicio, el hampa, la corrupción mas elevada de todos los gobiernos de la historia en Colombia y el secuestro.
Si señor gerrillero 
@petrogustavo
 SU GOBIERNO INMUNDO!",EEUU,2,0,0,1,0,1,2,0,1,6,"['miedo', 'repulsion']",negativo,secuestro,tristeza,0.75
4256,Luis Chonillo,2024-01-07 02:08:46,"La presencia de la fuerza pública debe ser permanente y no esporádica.

Es crucial que los compromisos del Gobierno Nacional para combatir la inseguridad se transformen en acciones concretas y decisivas; la urgencia que vivimos en Durán ya no puede esperar.

Nosotros seguiremos",EEUU,2,0,2,3,2,0,0,0,4,1,['confianza'],positivo,esperar,expectante,0.742
4706,Julian Jaramillo,2024-01-03 17:18:49,"En Cali hay pánico colectivo porque los guardas de tránsito están realizando operativos por toda la ciudad.

Basta con tener la documentación al día y manejar la paciencia, es por el bien de todos.

Usted y yo estamos cansados del desorden y la inseguridad, aportemos al cambio.",Argentina,4,1,1,1,0,0,0,0,1,3,['miedo'],negativo,pánico,miedo,0.75
4707,Pacho Santos,2024-01-03 16:10:47,"El alcalde 
@CarlosFGalan
 debe -antes de terminar el mes- hacer un balance real de lo que encontró. En basuras, en inseguridad, en contratos sospechosos, en avances o retraso de obras. Balance muy serio, no ese show de empalme que montó 
@ClaudiaLopez
 Los bogotanos lo necesitan y",Argentina,1,0,0,2,0,1,0,1,5,3,['confianza'],positivo,real,confianza,0.641
4708,El Zurdo,2024-01-03 15:40:50,"Por mí anda en moto,surfeá, andate a la antártida con toda la prole, disfrázate de piloto, hacete el futbolista y péinate los pocos tallarines que tenés,hasta ahí no me importa... Lo que me importa es la corrupción,el hambre, el desempleo, los precios y la inseguridad,está claro?",Argentina,1,0,0,1,0,0,1,0,1,2,"['miedo', 'confianza', 'repulsion']",negativo,corrupción,repulsion,0.656
4709,Joham.,2024-01-03 13:03:04,"Entonces, tenemos una crisis de inseguridad sin precedentes, en el contexto de un caso judicial a escala nacional que involucra a personajes de diversa índole como peones del crimen organizado, con harto lavado de activos en el mix. 

¿Sobre qué preguntamos?

Si queremos casinos.",Argentina,2,0,1,1,0,1,1,0,1,4,['miedo'],negativo,crisis,miedo,0.766
4710,José Luis Preciado,2024-01-03 12:42:11,"A yucatanizar al país: Xóchitl Gálvez 
“Vamos a evitar que Morena llegue a Yucatán, ya vimos lo que pasó en Tabasco, Campeche y Quintana Roo, donde la delincuencia en inseguridad se disparan con los gobiernos de la 4T. Yucatán está llamado a ser el mejor estado del sur del país”",Argentina,2,0,0,0,0,0,0,0,1,2,['miedo'],negativo,inseguridad,miedo,0.484
5568,Priscilla Vindas Salazar,2024-02-28 23:08:42,"Nuestro país atraviesa una crisis sin precedentes de inseguridad.
Cada poder debe de hacer lo suyo, tarea compleja para el Poder Ejecutivo si está encabezado por un megalomano como el señor Chaves.",Costa Rica,1,0,0,1,0,0,0,0,3,2,"['miedo', 'confianza']",positivo,señor,confianza,0.445
5570,PERIODISTA DE PERÓN,2024-02-28 21:48:26,"Robos en escuelas de CABA en febrero:
Esc 10 DE 12 (Floresta)
Esc 9 DE 2 (Palermo)
Esc 4 DE 11 (Flores)
Esc 15 DE 10 (Saavedra)
JIC 5 DE 10 (Saavedra)
Esc 30 DE 9 (Palermo)
Mientras tanto los porteños Santilli y Vidal siguen twitteando sobre inseguridad en Provincia. Lamentable.",Argentina,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
5571,Johannes Kaiser. Diputado por el distrito 10,2024-02-28 15:32:16,"Chile no puede crecer con la carga tributaria que soporta, sumada a altísimos precios de energía, una regulación ambiental francamente deschavetada, inseguridad jurídica e inseguridad personal. Y si Chile no crece, no aumentan los sueldos y tampoco crece la recaudación fiscal.",Chile,2,0,1,2,0,0,0,1,1,3,"['miedo', 'confianza']",negativo,inseguridad,miedo,0.484
5573,Consuelo,2024-02-28 01:06:18,"Un periodista como tu 
@CiroGomez
 que sufrió la violencia en carne propia le dices a esta señora 
@Claudiashein
: ""manejas y con razón que la percepción de inseguridad ha disminuido"" y que han disminuido el número de asesinatos diarios en relación al sexenio pesado. 
Sabemos que",Mexico,3,1,0,0,0,1,1,0,2,4,['miedo'],negativo,violencia,miedo,0.812
5575,Gustavo Viñales,2024-02-27 21:46:28,"Se puede discutir por la prensa lo que quieran, pero:
el aumento de la inseguridad y la violencia y
el aumento de personas en situación de calle,
es tan visible, tan evidente y generalizado, que no se puede tapar.
Sino logramos políticas de Estado para eso, estamos jodidos.",Uruguay,3,2,1,1,0,2,1,0,1,4,['miedo'],negativo,violencia,miedo,0.812
5658,José Luis Paniza,2024-02-27 01:12:34,"Yo toy loco, ¿o todos menos Maribel quieren resolver la inseguridad poniendo más policías en la calle?

¿De verdad alguien se siente más seguro cuando ve un tongo?",Panama,1,0,0,2,1,0,0,1,2,1,['confianza'],positivo,verdad,confianza,0.844
5659,CABAK,2024-02-27 19:29:58,"Decisión del Juez Federal de Rawson.
¿Se viene el tsunami de la inseguridad jurídica? 
¿Las provincias van a poder acceder a financiamiento, por ejemplo, contra garantía de Coparticipación si aparece un juez federal y te dice ""no podés tocar la coparticipación""?",Argentina,1,0,0,1,0,0,0,0,1,1,"['miedo', 'confianza']",neutro,garantía,confianza,0.711
5660,Laura,2024-02-27 15:46:08,"Me armé de valor para ver a la #NarcoCandidataClaudia6 con 
@CiroGomezL
 

Lo que puedo ver es que sigue sin entender que se debe respetar la Constitución, sigue criticando a la suprema corte, según ella, todos son malos, menos Saldivar.

Ella jura que bajó la inseguridad en el DF.",Mexico,2,1,0,0,0,1,1,0,1,2,['miedo'],negativo,corte,ira,0.485
5661,Enrique de la Madrid,2024-02-27 15:43:18,"Los mexicanos no deberíamos sentir miedo. En Fresnillo, Zacatecas, la ciudad con mayor percepción de inseguridad en el país, el próximo viernes comenzará el camino de un mejor México, de un México sin miedo, de un México que enfrenta los desafíos, de un México de prosperidad, del",Mexico,3,0,2,0,2,1,0,0,2,3,['miedo'],negativo,miedo,miedo,0.828
5669,ENRIQUE ORTEGA SALINAS,2024-02-25 19:42:44,"Álvaro Delgado prometió que, si es electo presidente, le va a “declarar la guerra a la inseguridad y al narcotráfico” (LA DIARIA).
Álvaro, mirá que pueden comenzar ahora, que están en el gobierno y aún les queda un año.",Uruguay,3,1,0,2,0,1,0,0,3,3,['miedo'],neutro,guerra,miedo,0.942
5670,MacuMazzuca,2024-02-25 15:57:37,"Estoy apoyando lo mejor para Argentina y en este momento es , bajar la inflación, la inseguridad, q se termine el hambre, q tengamos trabajo, q los jóvenes se queden en el país y esa esperanza es Javier Milei hoy.",Uruguay,2,0,1,1,1,0,0,1,2,2,['miedo'],neutro,esperanza,expectante,0.773
5671,Ale,2024-02-25 12:09:25,"- qué pasó con las víctimas del incendio?

- qué pasó con el secuestro del militar venezolano?

- qué pasó con democracia viva y montes?

- qué pasa con la inseguridad y violencia?

- qué ha pasado en la Araucanía?

- qué pasa con la inmigración?

no pasa nada, estado fallido",Chile,3,1,1,1,0,4,0,1,3,5,['tristeza'],negativo,violencia,miedo,0.812
5672,Dra. (PhD) Marta Escurra,2024-02-25 10:13:39,"Hoy, en el capítulo “la inseguridad que viven las mujeres que trabajan” les vengo a contar que mi colega Magdalena Benítez y yo todavía estamos en shock por lo que nos pasó esta madrugada sobre la calle El Paraguayo Independiente a unos 50 m de la Comandancia de la Policía. HILO",Paraguay,1,0,0,1,0,0,0,0,1,1,"['miedo', 'confianza']",neutro,inseguridad,miedo,0.484
5674,Rodrigo Lara,2024-02-24 23:54:50,"Estoy impresionado. Toda esta semana he observado la baja de la afluencia de los bogotanos a restaurantes y cafés de la ciudad. 

Muchos sitios que frecuento con fácilmente un 30-40% menos de asistencia. 

La razón? inseguridad
La gente está paniqueada. Se siente desprotegida.",Colombia,1,0,1,0,0,0,0,1,3,1,"['miedo', 'expectante', 'alegria']",positivo,asistencia,expectante,0.5
5675,Luna Zaven,2024-02-24 18:44:12,nunca tendré la intención de ser la inseguridad de otra mujer,Spain,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
5978,AgusOzz,2024-02-24 01:12:22,"Las próximas elecciones voten a alguien que esté en sus cabales, del color político que les interese si quieren. Pero no a un grupo de gente con el cerebro atrofiado, con altísimos problemas de inseguridad, sin vínculos afectivos y traumas que no superaron. Mucho menos personas",Argentina,2,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
5979,María Martín Ψ,2024-02-23 12:56:17,"Volver a confiar en alguien va a depender más de la tranquilidad que te den que de las cicatrices que te dejaron. Que la inseguridad es contextual, no tuya",Spain,1,0,1,3,0,0,0,1,1,1,['confianza'],neutro,confiar,confianza,0.812
5980,Denise Meade Gaudry®,2024-02-23 02:02:32,"Recuerdan que López MINTIÓ cuando dijo 

No hay peligro con la pandemia, salgan a abrazarse.

Ya hay todos los medicamentos y hasta la fecha continua en desabasto.

Que a los 6 meses de su mandato acabaría con la inseguridad y a 5 años estamos peor que nunca. 

Ahora, sale a",Spain,4,0,1,0,0,3,0,0,0,5,['miedo'],negativo,peligro,miedo,0.859
5981,MaritØ,2024-02-23 01:00:58,"Si balearon un man que tenía escoltas, claramente la solución a la inseguridad es que tú andes armado, Yeison.",Colombia,2,1,0,0,0,0,0,0,2,2,['miedo'],neutro,armado,miedo,0.703
5983,Juan Camilo Dávila Díaz,2024-02-22 20:13:47,Ni la inseguridad más berraca me hará pensar a mí que la respuesta a que haya un montón de locos armados es que haya aún más locos armados.,Colombia,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
5984,Linda Sofia.,2024-02-22 17:40:29,"Si en las próximas elecciones vota por morena sabiendo que el narco los financia, entonces no tienen derecho a quejarse de la inseguridad. 

#NarcoPresidenteAMLO4.",Colombia,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
5986,Ronald Farina,2024-02-22 15:02:59,"Hoy se juega la 1era final de la Recopa, no puedo evitar sentir emoción, miedo, arrechera,pavor, confianza, inseguridad, miedo, fe todo eso x7
Recibí una invitación desde Conmebol  para ir al partido,así que hoy intentaré dejar mis tres centavos de garganta y alentar con ",Colombia,6,0,6,4,4,0,1,4,4,6,"['miedo', 'expectante']",negativo,pavor,miedo,0.859
5993,Sandra Ramírez,2024-02-22 00:45:56,"¿Acaso Bogotá y Medellín no tienen Gobernantes? ¿Por qué ante el incremento de la inseguridad en estas ciudades lo primero que salen a hacer es culpar al Presidente 
@petrogustavo
? Alcaldes y Gobernadores ¿Qué están haciendo para frenar este problema? ¡No se laven las manos!",Colombia,2,0,0,0,0,1,0,0,1,2,['miedo'],negativo,inseguridad,miedo,0.484
5994,Davor Mimica,2024-02-22 00:40:42,Chile sigue pagando las consecuencias de haberse querido involucrar en el fracasado intento de derrocar la dictadura de Maduro. Las consecuencias las pagamos y seguiremos pagando a través de inseguridad y migración ilegal. Los fracasos tienen consecuencias. Y responsabilidades.,Colombia,2,2,2,0,1,3,2,0,1,4,['tristeza'],negativo,dictadura,miedo,0.734
5995,Cristina Plazas M.,2024-02-22 00:19:37,"Senores 
@PoliciaColombia
 : la inseguridad en Bogotá es una realidad, no una percepción. No sean descarados ni cínicos, hagan su trabajo.",Colombia,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
5996,Nicolás Samper,2024-02-21 22:57:20,Bogotá no solamente es inseguridad; también es la ciudad de la detección electrónica.,Colombia,1,0,0,0,0,0,0,0,1,1,['miedo'],neutro,inseguridad,miedo,0.484
6338,Gustavo Bolívar,2024-02-21 22:28:03,"El hampa campea en Bogotá sin que se noten acciones para contrarrestarla. 

Y no es solo la inseguridad que asfixia a la ciudadanía, es la consecuencia directa que tendrá sobre la economía que empieza a afectarse porque el miedo alejará a muchos de locales y restaurantes.",Colombia,3,1,1,1,1,0,0,0,0,3,['miedo'],negativo,asfixia,miedo,0.875
6339,Nilson,2024-02-21 22:19:49,"Lo de este hpta ya es enfermizo 
@Melquisedec70
 dice que la inseguridad en Bogota es culpa de Gustavo Petro por La Paz Total, que le tiene las manos atadas a los policías",Colombia,1,0,0,0,0,2,2,0,0,3,"['tristeza', 'repulsion']",negativo,culpa,tristeza,0.75
6340,David Luna,2024-02-21 22:11:36,"La situación de inseguridad que se está viviendo en Bogotá y en el país es realmente crítica. Los ciudadanos están sintiendo miedo de salir a las calles mientras a los delincuentes se les paga con los impuestos de los colombianos, envalentonándolos cada vez más. El Gobierno que",Colombia,3,0,3,1,2,2,1,1,2,4,"['miedo', 'expectante']",negativo,miedo,miedo,0.828
6352,Juliana Galvis,2024-02-21 14:32:38,"Hoy siento dolor, miedo y una angustia enorme! Bogotá fuera de control, vivimos uno de los peores momentos de violencia e inseguridad, me duele mi país, me duele la indiferencia, que tristeza tan grande vivir en un lugar tan maravilloso, completamente “despelotado”!",Mexico,5,3,1,1,1,5,2,0,1,8,"['miedo', 'tristeza']",negativo,angustia,tristeza,0.902
6353,MARIA ANDREA NIETO,2024-02-21 14:32:27,"La violencia e inseguridad que sufre Bogotá es el producto de 4 años del gobierno de los “progres” que en cabeza de Claudia López deslegitimaron, matonearon y desautorizaron a la policía y la inteligencia. Lo que pasa hoy en la capital del país es un ejemplo claro de cómo va a",Colombia,5,1,0,2,0,1,0,1,2,3,['miedo'],negativo,violencia,miedo,0.812
6354,Julián Raso,2024-02-21 14:22:45,"El incendio en Los Alerces y Esquel está controlado. Ahora falta la extinción total y sobre todo, el pase a planta de brigadistas que lo combatieron con inseguridad laboral y salarios de miseria",Colombia,3,2,0,0,0,1,2,0,0,3,['miedo'],negativo,miseria,tristeza,0.938
6355,Juliana Beltrán,2024-02-21 14:18:35,"Me parece tan inverosímil que a Galán no lo arroben cuando hablan de la inseguridad de Bogotá. 

Si fuera de otra corriente política todos los titulares dirían “la nueva administración no sirve para nada y la seguridad está cada vez peor”. ",Colombia,2,1,0,1,0,2,0,0,1,3,"['miedo', 'tristeza']",negativo,nada,tristeza,0.594
6693,Guillermo Flores Borda,2024-02-20 15:14:04,"Se quejan tanto por la inseguridad en las calles, pero se sacan fotos con el líder fundador de una organización criminal.

Su presencia en las calles, alegre, como si nada hubiera pasado. 

Ese, y no el que fingió tener, es el verdadero cáncer naranja de este país.",Peru,3,2,1,2,1,3,2,2,4,5,"['miedo', 'tristeza']",negativo,cáncer,tristeza,0.875
6694,Víctor Riverola i Morera,2024-02-20 07:52:23,"El aumento de la delincuencia y la criminalidad en Barcelona activa todas las alarmas. La sensación de inseguridad va en aumento. 

Según parece, se ha creado una junta de seguridad, todo para descubrir que Barcelona tiene 526 delincuentes multirreincidentes que cometieron casi",Peru,3,2,1,1,2,1,2,1,1,5,['miedo'],negativo,criminalidad,miedo,0.642
6695,Muy.Mona/,2024-02-19 22:24:30,"Para los que piden autocritica a Vox una cosita... 
¿Si el pueblo español vota a partidos corruptos es Vox quien tiene que hacer autocritica? ¿Porqué no le pedís autocritica a la gente que vota? Ah espera, el pueblo es soberano!!!
El pueblo que se queja de la inseguridad en las",Peru,1,1,0,1,0,0,1,0,1,2,"['miedo', 'ira', 'confianza', 'repulsion']",negativo,queja,ira,0.556
6696,César Nakazaki,2024-02-19 12:40:58,"La Vallejo no puede obligar a jugar a Paolo Guerrero, debe proceder a resolver el contrato. Es su derecho evaluar si exige una indemnización, pues el factor inseguridad por ser conocido por el jugador, no justifica incumplimiento de contrato y daño ocasionado a la institución.",Peru,2,0,1,1,0,0,0,0,1,6,['miedo'],negativo,daño,miedo,0.719
6698,Ángeles Canela,2024-02-18 23:44:01,"Qué está pasando en Andares? 

Dejé ir a mi hija a una comida de cumpleaños y me manda mensaje de que están balaceando pero que ella está resguardada y bien. 

PTM MALDITA INSEGURIDAD",Mexico,0,0,1,1,1,0,0,3,3,0,['alegria'],positivo,cumpleaños,alegria,0.691
6699,meli,2024-02-18 20:39:28,"Que a Martin solo le han dicho que había una nota UN POQUITO desafinada y ya ha montado todo esto consigo mismo, es que la inseguridad que le han creado es de estudio… #OTDirecto18F",Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
6700,Revista Nexos,2024-02-18 17:40:38,"Lorenzo Córdova Vianello: “Comienzo por reconocer que el nuestro es un país que arrastra muchos problemas: la pobreza, la desigualdad, la corrupción, la impunidad, la violencia y la inseguridad”.",Mexico,4,3,0,0,0,3,2,0,0,5,['miedo'],negativo,violencia,miedo,0.812
7044,Mónica Palacios,2024-02-15 18:36:22,"Señora fiscal, el trabajo del poder legislativo en toda democracia consiste en crear, reformar y derogar leyes. Las reformas al #COIP buscan garantizar derechos de acceso a la justicia de las y los ecuatorianos y también combatir la inseguridad, ya que por la negligencia e",Peru,1,0,0,1,0,0,0,1,4,2,"['miedo', 'confianza', 'alegria']",positivo,justicia,confianza,0.711
7353,Teté ,2024-02-15 15:05:08,"Hay paro de transportistas en carreteras federales en #Veracruz, es molesto para muchos tal vez, pero su lucha es importante, se juegan la vida todos los días, mi solidaridad ya basta de tanta pinche inseguridad.",Peru,1,0,0,2,0,1,0,0,1,4,['confianza'],negativo,lucha,ira,0.868
7356,Sebastian,2024-02-15 18:30:20,"Silencié las palabras ""Milei"", ""presidente"", ""Lali"" y ""depósito"". Me llenaron los huevos ya. No pueden ser tan intensos. De un lado y del otro. Juegan a la indignación por esa boludez cuando lo indignante es que cada día hay más pobres, desempleados y víctimas de la inseguridad.",Ecuador,2,2,0,1,1,1,1,0,1,4,"['miedo', 'ira']",negativo,indignación,ira,0.587
7698,Santiago (Pala enjoyer),2024-02-12 17:37:00,"El nenismo, enfermedad infantil del individualismo, nació cuando se rompió el rito que había en salir desde muy chico a pibear por el barrio producto de 3 décadas de desmanejo de la inseguridad y el pánic show mediático inflamando. Todos los días son iguales jugando a la play",Colombia,3,1,1,0,1,4,3,0,0,7,['tristeza'],negativo,enfermedad,tristeza,0.828
7708,Alejandro Ocampo,2024-02-12 14:22:14,"Veo a Bogotá muy insegura y al alcalde 
@CarlosFGalan
 muy calladito; en campaña prometió seguridad desde el primer día y que él era la solución.
Hoy no habla de la inseguridad en Bogotá mientras a la gente la roban día o día.",Argentina,1,0,0,0,0,2,0,0,3,3,['tristeza'],neutro,muy,tristeza,0.531
7709,malthus gamba,2024-02-12 13:27:42,"""Claro que el problema de la INSEGURIDAD es complejo""

""Hay que reformar el sistema de justicia, reducir la pobreza, impulsar la educación en las escuelas y sobre todo, terminar con los privilegios de la élites""

""Atender las causas, sin desatar una guerra""
@lopezobrador_",Argentina,3,2,1,2,0,3,1,1,2,5,"['miedo', 'tristeza']",negativo,guerra,miedo,0.942
7711,Pierre Curie,2024-02-12 10:37:50,"El manto de protección política, que están dispuestos a darle, extraviados mentales como Rendón, a una manga de delincuentes pirómanos, es lo que nos llevó a la crisis de inseguridad actual.",Mexico,1,1,0,0,0,0,0,0,0,2,"['miedo', 'ira']",negativo,crisis,miedo,0.766
7712,Hannah Walker,2024-02-12 02:03:00,"Para #PISCIS , la estabilidad es muy importante y eso haráque deje su inseguridad de lado. Nada mejor para este signo especial que note el apoyo a todo lo que piensa y sueña, es decir, evita que ponga bruscamente los pies en la tierra cuando su imaginación se dispara",Mexico,1,0,0,1,0,1,0,1,3,2,"['miedo', 'confianza', 'tristeza', 'alegria']",positivo,importante,confianza,0.633
7713,Pedro Ortiz Bisso,2024-02-12 01:36:53,"Si la razón para no cumplir con el contrato con UCV es la inseguridad, es entendible. Pero el sicariato, los robos y los demás hechos delincuenciales no empezaron esta semana.",Mexico,1,0,0,1,0,0,0,1,3,1,"['miedo', 'confianza', 'alegria']",positivo,cumplir,alegria,0.664
7714,liet •,2024-02-11 23:03:41,"mensaje semanal
signos fijos (tauro, leo, escorpio, acuario)

música alta. tonalidades rosas. seguridad sobre algunas cosas pero mucha inseguridad sobre otras. botones. coser.",Mexico,1,0,0,0,0,1,0,1,1,1,"['miedo', 'tristeza', 'alegria']",neutro,música,alegria,0.531
7715,Sylvia Zapata,2024-02-11 22:31:28,"La señora X se empeña en hablar de inseguridad, de violencia y de narcotráfico. PERFECTO; hablemos del inicio de la guerra inútil, de la mano que mece la cuna, del superpolicia recluido en NY, de los armados hasta los dientes, de los q en algo andarían, de los daños colaterales",Mexico,3,2,1,1,0,2,0,1,2,4,['miedo'],negativo,guerra,miedo,0.942
7716,Luigi Parra,2024-02-11 22:09:43,"Despues de sobrevolar Colombia se evidencia que a 17 meses de la presidencia de Petro, el país no avanza, hay desorden, caos, inseguridad y una pésima administración.",Mexico,3,2,0,1,0,1,0,0,1,3,['miedo'],negativo,caos,miedo,0.839
7717,José García,2024-02-11 14:46:37,"Mientras asesinaban a inocentes, López estaba escribiendo un libro.

Mientras secuestraban a indefensos, López estaba acosando a tuiteros.

Mientras Acapulco sufría por el huracán, López estaba jugando beisbol.

Mientras la inseguridad te somete, López está pactando con el narco.",Mexico,2,0,0,0,0,0,0,0,0,2,['miedo'],negativo,huracán,miedo,0.811
7718,PatronaQuinn,2024-02-11 12:59:58,"Los de siempre  ya empezaron a hacer campaña por el NO en la Consulta Popular; a mí me cae mal Noboa por ese pacto cojudo y dar las nalgas en la Asamblea; pero votar SÍ contra la inseguridad y respaldar a las 
@FFAAECUADOR
, es lo correcto.",Mexico,1,1,1,2,1,1,0,1,2,3,['confianza'],negativo,mal,miedo,0.833
7719,Claudia Anaya,2024-02-11 00:36:02,"Las condiciones de inseguridad en Zacatecas son inaceptables, la población vive entre el terror y el desconsuelo por sus muertos y desaparecidos 

Pueden mandar mil GN más, igual no hacen nada. Lo cual es INADMISIBLE 

Exigimos seguridad YA",Mexico,2,0,0,0,0,1,0,0,1,3,['miedo'],negativo,terror,miedo,0.953
8028,Pablo,2024-02-09 20:58:51,"Me tomé un taxi y hablando de inseguridad el taxista me dice ""en Merlo hay más delincuencia que en Moreno porque para llegar a la estación de Merlo hay que pasarse de Moreno"" 
Le pedí bajarme, es obvio que lo votó a Milei.",Mexico,1,0,1,1,0,0,0,0,2,2,"['miedo', 'expectante', 'confianza']",neutro,llegar,expectante,0.594
8029,Francisco Vargas,2024-02-10 20:29:23,"¿Quieres que baje la inseguridad en tu ciudad? Vota por Xóchitl. 

¿Quieres que de nuevo haya medicinas en los hospitales? Vota por Xóchitl. 

¿Quieres que tus hijos tengan educación de calidad sin propaganda política? Vota por Xóchitl.

¿Quieres que los hijos del Presidente",Mexico,1,1,0,0,0,0,0,0,0,2,"['miedo', 'ira']",negativo,inseguridad,miedo,0.484
8675,Humberto de la Calle,2024-02-05 02:16:05,"Bukele barre en las elecciones. No queremos eso para Colombia. Pero el desorden, la inseguridad, los bloqueos permanentes, las invasiones pueden movernos en esa dirección. La manera de evitarlo no es volver al pasado, pero sí propiciar un orden democrático con un gobierno que",Mexico,3,1,0,1,0,1,0,0,2,4,['miedo'],negativo,desorden,ira,0.563
8676,Daniel Santa Cruz,2024-02-05 01:47:10,A #Bukele lo quiero bien lejos de nosotros. Los problemas de inseguridad de El Salvador son incomparables con los nuestros. Acá se puede ser eficiente respetando la ley y los DDHH. Bukele convirtió su gobierno en un estado policial y violó la constitución para ser reelecto.,Mexico,2,0,1,2,0,0,0,0,2,2,"['miedo', 'confianza']",neutro,eficiente,confianza,0.594
8677,Juan David Vincensini H.,2024-02-05 01:04:31,"Hoy, fecha en la que cumplimos 1 año de habernos graduado de médicos, nos levantamos con la noticia de que un compañero y amigo, falleció producto de la inseguridad y violencia de este país. 

Cuanta impotencia y tristeza ",Mexico,3,2,0,2,0,3,0,1,2,4,"['miedo', 'tristeza']",negativo,tristeza,tristeza,0.864
8678,𝓓𝓪𝓷𝓲𝓮𝓵 𝓜𝓪𝓬𝓲𝓮𝓵 𝓒.,2024-02-04 23:40:02,"De los 7 minutos adicionales se jugaron 2 minutos! Increíble, 5 minutos más ameritaba el encuentro.
Ahora, la cantidad de situaciones que tuvieron y no convirtieron los jugadores de Cerro de no creer. Que inseguridad muestran nuestros delanteros para definir.
El segundo tiempo",Mexico,1,0,0,0,0,0,0,0,0,1,['miedo'],negativo,inseguridad,miedo,0.484
8679,꧁ 𝕂𝕒𝕣𝕠𝕝 ℂ𝕖𝕝𝕖𝕟𝕖 ꧂,2024-02-04 22:26:23,"Anoche mataron en un ""Hecho Confuso"" a un médico interno del HST que en su día libre quiso ir a pasar un rato al Casco y Sí!  en un ""HECHO CONFUSO"" como todo lo relacionado a inseguridad y hechos criminales en este hijueputa país.",Mexico,1,0,0,3,0,0,0,0,2,2,['confianza'],neutro,hechos,confianza,0.656
8680,Margarita Stolbizer,2024-02-04 22:08:30,Si hay inseguridad Xq la Policía cuida el Congreso; si no hay plata Xq pagan millones al hermano de Adorni; Xq pide facultades legislativas si quiere que los Diputados trabajen? La Policía a los barrios; Adorni a su casa; Presidente a gestionar y Congreso a legislar.,Mexico,1,0,0,2,0,0,0,0,3,1,['confianza'],positivo,hermano,confianza,0.648
